,0,1,2,3,4,5,6,7
0,GottModern Text,GottOld Text,undModern Text,undOld Text,habenModern Text,habenOld Text,ändernModern Text,ändernOld Text
853,0.6674471,0.08784168,-0.24866857,0.14016879,-0.96820813,0.2648497,-0.65430117,0.1472573
854,-0.35083917,-0.42830592,0.33931324,0.039529327,0.59590816,-0.84927976,-0.46442884,0.5672561
855,0.059391946,-0.0858031,0.64071125,0.22228359,-0.19984591,-0.024062585,-0.092995666,-0.19301873
856,-0.41049558,-0.40911287,-0.53563476,-0.20955612,-0.5796305,-0.7076798,-0.9879801,-0.53925586
857,0.5972609,0.9034504,-0.24323311,0.7415347,0.76425374,0.52770054,-0.4297915,0.105916254
858,-0.61151063,-0.91767406,-0.43799612,-1.8333639,-1.7978894,-2.7572162,-1.1082779,-1.9077886
859,-0.7902309,-0.5479359,-0.3634501,-1.2231058,0.24640462,1.0410742,0.55292916,0.045489788
860,-1.677661,-0.2600823,-1.0087214,0.60978246,-0.67680806,0.20967656,0.32810944,1.7342694
861,-0.5477663,0.09532936,-0.3841353,-0.30591166,1.931331,0.7497677,0.019341893,0.15944862
862,-0.36584756,0.34801197,-1.057801,-0.6692339,-0.22079638,0.48330286,-0.33555174,0.23874027
863,0.15626903,-0.078395054,0.2367975,-0.26701194,-0.8761115,1.4568726,-0.78406185,0.12347501
864,0.095957614,-0.30084378,-0.3700576,-0.6555526,0.26588908,-0.1193421,-0.98193866,-0.09125871
865,-0.7606342,-0.27239117,1.0323113,-0.18638885,0.0026825704,-0.9132723,0.5215421,0.33724526
866,-0.23971777,-0.03220989,0.64180195,-0.33114812,0.0021270737,-1.212801,-0.6350247,-1.3165301
867,0.41209614,0.6546982,0.47419882,0.68694687,0.057546526,-0.052993067,0.7059796,0.30636206
868,-0.93391156,-1.1510462,-0.88555205,-0.2981289,0.6438594,-0.13938166,0.9093144,0.8447808
869,-0.0069717765,0.9758423,-0.93894607,-0.40686017,1.3777038,0.5333406,0.43258828,0.9214018
870,-0.9508074,-0.8471212,-1.5356355,-1.0063723,-1.065383,-1.3266189,-1.5102673,-1.603692
871,0.6673717,0.74573547,0.053316414,0.84009945,-0.81601924,1.2477446,0.22818998,0.89803004
872,-0.3239777,-0.2971304,-0.12111988,-0.51431817,0.7455411,-2.0017323,-0.8707293,-1.1853054
873,0.48955768,0.27787498,-0.69819653,-0.12376843,0.5400063,0.012433305,-0.7933037,-1.1620622
874,1.1496156,1.1501485,-0.96488976,0.36287177,0.35116133,1.04553,0.47343877,0.43829077
875,0.41309097,-0.45707706,-1.0242243,-0.59121466,0.39270136,-0.9758817,-1.3384199,-0.49564528
876,-0.3530979,0.2879586,0.5172983,0.9838787,0.29181996,1.2652736,0.8868406,-0.19192319
877,0.029159643,-0.42582738,-0.5045179,2.019397,-1.2102934,-0.56807745,0.3070934,-0.15906698
878,0.29597846,-1.4175093,-0.18095252,-0.7574146,-0.99724644,-0.68135685,0.028338844,-0.19077565
879,0.81232256,1.4703356,0.8089328,0.86337245,-0.06763412,1.1769515,-0.49051785,-1.051075
880,-1.2032206,-0.9517585,-0.18990017,-0.9752329,1.4933393,-0.24991447,0.40457946,0.82160056
881,0.018155172,-0.18019667,0.0021952912,0.2700194,-2.1432726,0.18486732,1.0863276,0.9813106
882,0.7332983,0.54234487,-0.5556717,-0.1926775,0.57611585,-1.3891314,-0.00271976,-0.79178035
883,0.8984655,0.5194027,-0.4740731,-0.6969637,0.85287553,0.14928669,-0.13762066,0.25751162
884,-0.3879007,0.4840604,0.6119128,-0.16120629,-0.50768435,0.6299658,0.72020805,0.5917449
885,-0.22642508,0.2743727,-0.36085418,-0.5432652,-0.83405524,-0.1772772,0.39293617,0.23273961
886,-0.4258968,0.52711785,-0.8020326,-1.801135,-0.4097827,0.4685214,0.34704447,0.25079602
887,-0.34603298,0.058572054,1.1943617,0.2563255,0.44060045,-0.19387804,-1.3446947,-1.2213472
888,-1.2890632,-0.20708139,-0.8687556,-0.32453293,-1.4548066,-1.8627756,0.52176726,-1.2946038
889,0.26357865,-0.17511308,0.36134273,0.9918855,-0.049564794,0.72766036,1.0245798,1.1433097
890,-0.25965095,-0.66412455,0.089334875,-0.25002304,-1.00928,-0.2712908,-0.3671889,-0.39650607
891,0.13700315,0.6847086,1.5303603,0.35626385,-0.21859163,0.1826584,1.8506039,0.3586253
892,-1.1095622,-0.11545508,-0.85653466,-0.44235831,0.08660794,0.47622058,-0.9115557,-0.006580174
893,-0.30423558,-0.7674063,0.21663213,0.6443912,0.18859574,0.94422436,0.8799821,1.3137456
894,0.41042832,-0.10153938,0.65109617,0.13661727,0.60298795,1.4169954,0.1271414,0.55039376
895,-0.4220289,-0.1131128,-0.3730571,0.82752866,0.40682426,-0.8562066,0.29046413,0.3931653
896,-0.21067932,-0.9105386,-0.61505294,0.23273103,-0.8227273,0.3927387,-0.14591002,-0.539579
897,-1.6916585,-0.36155725,-0.29588553,-0.24802612,-0.7721394,-2.7453315,-1.7986978,-0.7738123
898,-0.5104691,-0.42831522,-1.5274647,-0.3344207,0.8136456,-0.9384973,-0.48069355,-1.7818813
899,0.5187327,-0.22128248,0.52634937,0.42894086,-0.84106207,0.7104362,1.0050406,0.56956756
900,0.25598866,-0.15485546,-1.1193848,-0.7938772,-0.12040493,-0.5243049,-0.7996043,-1.2067838
901,-0.08600937,-0.083222784,0.5491056,0.36984184,-0.03856486,0.17605329,0.37932894,0.64720106
902,-0.0020802468,-1.2171178,0.24310678,-0.78605163,0.48733878,-0.12658304,-0.12594365,0.26050308
903,-0.33009258,-0.12724093,0.799663,0.40703234,1.5004718,1.6303399,0.12999739,-0.12023692
904,0.23850837,-0.65577775,0.034382187,-1.4314544,-0.21455097,-1.0971383,-0.66644794,0.5230778
905,1.1454123,-0.11445354,-0.29182446,-2.071431,-0.36621517,0.4931156,0.38984913,0.22318295
906,0.15180302,0.18957356,0.40411717,1.3057669,-0.017505154,-0.4526781,0.32945195,-0.42780036
907,0.9632132,0.63738006,0.6540986,-0.4013545,1.2404757,-0.6447865,-0.48492694,-0.8725934
908,-0.6181921,-0.007017011,-0.51804876,-0.37008297,-1.3399898,-0.055609956,-0.15076473,0.6139126
909,0.48334783,-0.5874978,-1.362837,-1.0073911,-0.53359073,-0.8512427,-1.2926134,0.17567393
910,-0.44558337,-0.50952345,0.34668556,-0.2910716,-0.8666706,-0.9754016,0.28837705,-1.2473892
911,-0.36742407,-0.17722279,0.62296194,1.190435,0.14889647,0.5748521,0.67139953,-0.09988419
912,-0.3752063,-0.6668083,0.92374635,-0.4845156,1.037048,0.460912,0.43250942,0.2552324
913,0.93682516,0.7981401,-0.6011325,-0.41564903,0.61355335,1.161704,0.48021525,1.2616242
914,1.3650687,0.41160363,0.9571958,0.62902623,1.0185661,-0.77481073,1.1430387,1.1892762
915,0.5617067,0.508825,0.15224147,-0.15947673,-2.3630219,-0.75038284,0.046066537,-0.44543958
916,0.18310258,1.2613553,-0.2413111,-0.44137177,1.0293278,-0.44579533,-0.32391265,0.718658
917,-0.39469132,0.5156028,-1.5955193,-0.80123794,-0.92721295,0.29487255,-0.48527768,-1.0312496
918,-0.005350897,-0.37688336,-0.35529125,0.4249059,1.1455851,-0.9417181,-1.5101088,-1.717672
919,-0.0723183,0.4688406,0.15691474,1.1321644,0.6215327,0.5709079,0.15272562,-0.9042811
920,-0.8305845,-0.0916961,0.09550521,0.85623795,-0.15522614,0.42971903,0.19983223,-0.9534669
921,-0.6808187,0.56761485,-0.20009905,0.17768584,0.22290605,-1.3383914,-0.9544719,-0.52303207
922,1.291384,0.7644765,-0.123595186,0.9379182,-0.20738232,-0.69025236,-0.93506676,-0.47285178
923,-0.2196995,-1.3944302,-0.91925186,0.732501,2.261103,0.9578091,0.7040722,1.5418
924,-0.4114514,0.65543145,-0.023470648,-0.5389396,1.1506217,0.3900232,-0.11858237,-0.09432745
925,-0.040786088,0.33765587,-1.8943187,-1.0635734,-0.27229849,-0.02506863,0.12375079,-0.15826021
926,-1.1140877,-0.6156999,-0.45501477,-0.18460043,-0.28468612,-0.2753282,-0.7804493,0.4267677
927,-0.16233543,-0.5712964,-0.58434886,-0.95331335,-0.15174598,-1.5869648,-1.9253795,-1.8354783
928,0.9859,0.8951085,-1.1597397,1.0458531,1.0108774,-0.54310983,1.2284609,0.4810217
929,0.372338,0.13705145,0.79869354,1.7590637,0.86357075,1.5279996,0.9241359,1.4304192
930,0.22823718,0.54223514,-0.028648663,-0.20453018,-1.3444289,0.47949475,0.70881534,0.5452677
931,1.5131559,1.2400318,2.9559736,2.68268,2.4212244,3.429014,1.8728125,2.366498
932,-0.7748841,0.16959634,0.32366982,0.61545306,1.1320062,1.1107128,1.584141,2.0104218
933,0.03863416,-0.54659015,0.21424624,0.043963306,-0.63887095,0.074719585,-0.19650072,-0.07551363
934,-0.03755062,-0.6925754,-1.4655914,0.06351741,-0.74332654,-1.4633319,-0.9968707,-1.6618721
935,-0.05199703,0.13017374,-0.010223679,1.1067967,0.6729211,-1.1448578,0.2376572,-0.35937637
936,-0.5628132,0.3237973,0.9151936,-0.26985198,0.13760789,-0.16415882,0.28024012,0.6933036
937,-0.18573385,0.170863,0.029592063,0.8891124,-0.8090873,0.41040653,-0.7171432,0.6709502
938,-1.9444611,-1.718242,0.95967317,-0.59561396,0.09711213,0.5031215,1.1206709,0.33585635
939,0.9027293,0.90093493,0.8382682,0.54356384,1.4907234,0.8966881,0.21566615,0.005833432
940,0.06758276,0.27116498,-0.9612445,-0.08884022,-0.4370653,-0.3378525,-0.8756914,-0.49513265
941,0.3898668,0.7988225,0.15125653,1.3027608,1.2320588,1.6283679,-0.7394844,-0.080465436
942,-0.64805484,-0.09880006,1.6370922,-0.5328588,-1.3189784,-1.4829024,-1.1619819,-0.91423786
943,0.19694464,0.535795,-0.3655696,0.18994163,-1.9009842,-0.6768391,0.84137577,0.5506308
944,-0.9963144,-0.4366172,0.21087293,0.8779031,-1.0744698,0.82427585,-0.23391889,-0.0783478
945,-0.59861904,0.6899018,0.8200067,0.58625674,0.61996627,1.0396458,0.6508628,1.0709287
946,-0.23483685,-0.17595676,-0.89276266,0.39439347,-1.6461785,0.35145673,-0.70402193,0.16951945
947,0.20217156,0.3417375,-0.43726084,0.2529347,-0.03762158,0.3635622,0.27468812,0.5515253
948,-0.006658875,-0.03607605,0.17888004,0.98714226,0.06394061,1.2670075,0.22672099,0.34285584
949,-0.27282876,0.49385643,-0.7656261,0.55198455,-0.5062925,0.35580808,1.2157739,0.41488233
950,0.3458293,0.08436598,-0.993918,0.098436885,-0.93243027,0.06811439,-0.14062124,0.34660876
951,-0.4869094,-1.1646283,-0.14052054,0.017224796,1.0859157,1.1925898,-0.43193614,0.37029284
952,-0.5416409,-0.48517105,0.1722572,-0.032294318,-0.08022182,-0.39422074,-0.9515398,-0.3186807
953,0.06368374,-0.34700078,0.1237982,0.44477692,-0.56808203,-0.652876,-0.5146543,-0.86698204
954,0.079574466,-0.43117067,1.4837353,0.47947234,0.84037673,0.112141564,-0.46748668,-0.51262033
955,0.6120577,0.35519898,0.0541575,-0.6885945,0.20088674,0.042659614,-1.247621,-0.61765903
956,0.26783866,0.03071717,0.25482,-1.1632208,-1.670534,-1.5515589,-1.2131732,-0.4706004
957,0.010035604,-0.20039149,0.31734824,-0.37188464,1.1178948,0.41533285,-1.1755812,0.8475921
958,0.14416574,-0.424438,0.90761095,0.7838979,0.4463594,0.15069953,1.3310612,0.80096483
959,-1.3308047,-1.8029181,-0.74292874,0.04415495,-1.743519,-1.3135717,0.28825262,-0.32105842
960,0.9883125,1.0690118,1.2094549,1.0008814,0.38724077,1.6535906,1.7211549,2.2057695
961,0.22646564,0.43434647,0.3481836,0.10939848,2.2143965,0.754136,-1.5937468,-0.6073406
962,-0.959073,-0.09024443,0.23931178,0.34449852,1.6344349,1.9128728,1.5324211,0.5864438
963,-1.7257365,-0.89846694,-0.29447177,-1.2199812,-0.81785876,0.6351833,-0.6867294,0.25527596
964,-1.2077123,-1.1135905,-0.42754936,-0.70113873,-0.63842845,-0.8638747,-0.7680693,-0.8120407
965,-0.5614168,-0.25594372,0.046917498,0.1591613,-1.1617563,-0.9238217,-0.84458506,-0.8559729
966,0.45159316,0.2544443,-0.45570153,-0.9081937,-1.6882427,-0.3671653,0.5311707,-0.52543926
967,0.07061539,-0.41212767,0.16510433,-0.20143826,-0.61478513,-0.3037554,-0.73774517,-0.06861079
968,1.5072478,0.25498813,0.14168471,0.5556724,-0.27852786,0.26068753,0.2482594,-0.59664893
969,-1.0007266,-1.3639325,0.26884356,-0.9379071,-0.060718108,-0.8880904,-1.3321365,-1.3269507
970,-0.10795517,-0.09639263,-0.2575745,-0.73746663,-0.7899583,-0.5592752,0.256177,0.065893814
971,-0.79532874,-1.2993004,-1.9352516,0.10917245,-0.6781383,-0.5058192,-1.8870004,-0.73712623
972,-0.33433685,-0.095727235,-0.5967243,-1.0683696,-1.341702,-1.0724474,0.5252604,-0.66229576
973,0.46896595,1.1241636,0.773837,0.52324224,1.1705805,1.3844502,2.0829568,0.96621877
974,0.11372284,0.6622036,1.2143067,0.53195834,0.77232695,1.3149403,-0.1533315,-0.4323954
975,0.6430582,1.1478323,-0.524603,-0.7655266,0.05134799,0.51215667,-0.6319071,0.61391145
976,0.16165394,1.1380922,-0.512173,0.5210717,-0.9293669,-0.36065987,-0.78362477,-0.20692499
977,0.42578727,0.558121,0.11076915,-0.07676971,-0.3239055,-0.30464482,0.3380441,0.21093786
978,-0.5207245,-0.10003581,0.053501338,1.2389395,-0.35406289,0.08434641,-0.13649881,0.8534688
979,-0.36331117,-1.4648439,-0.67975414,-0.6211175,-0.51066434,-1.2169574,0.21148843,-0.3596005
980,-0.502521,0.4896317,0.72382903,1.0957903,0.69688785,2.1028023,-0.6575607,1.7720485
981,1.1333346,1.1760309,1.2250483,1.8041227,1.6602986,3.0087502,1.524036,2.48347
982,0.7628827,0.526789,-1.1093442,0.04226683,1.3699789,-0.30345258,1.1080269,0.70026886
983,-0.13489568,-0.5940094,-0.5111713,0.24713834,-0.043398004,-0.12712239,0.8879349,0.52653205
984,1.0042741,1.1829058,-0.005087197,0.45087877,-0.035917997,0.078218944,-0.27277273,0.17551097
985,-0.5006491,-0.560861,0.16855823,0.107424095,-0.56238925,-0.031876102,-0.872289,-0.39214957
986,-0.17804691,-0.83018976,-0.03975019,-0.011352483,-0.9574711,-0.05563639,-0.9182122,-0.3800791
987,-0.40630877,0.6093953,0.5410299,0.51551306,0.32071346,-0.7396662,-1.2085677,-1.3307018
988,-0.22991243,-1.0170738,0.48761064,-0.45876822,0.8735439,-1.193702,0.94776225,0.6205514
989,0.39252812,0.2847646,-0.79069525,-0.39333844,0.58688647,-0.31096324,-1.5665952,-0.23448108
990,-0.067465805,0.26595652,0.7863371,-1.0863056,-0.66403,0.10807194,-0.6109369,-0.66193545
991,-1.1161995,-0.75406903,-0.21799886,-0.76068085,0.8499629,0.92235285,-0.88623214,-0.8964529
992,0.33625785,-0.25010294,0.012584049,-0.17147134,0.23043276,1.1916583,0.8931087,0.83595455
993,-1.0223095,-1.2059613,0.11653472,-1.0874176,-0.8536736,-0.3943659,-0.9599638,-0.7337848
994,-1.3242338,-2.7164161,-1.607499,-0.5153902,-0.67530805,-1.3167127,0.051153027,-1.6735082
995,0.32267424,0.7431722,0.521945,0.4062566,-0.2859807,-0.3465978,-0.032750335,0.08248655
996,-23.926855,-21.590971,-22.679073,-21.682875,-16.534168,-16.834963,-16.19683,-16.554289
997,0.47964284,0.7154949,0.32131988,1.2743304,1.1031948,1.2363234,0.8433207,0.9229809
998,0.4119118,-0.97292835,-0.82086885,-0.35608318,0.9876502,0.4015572,-0.087129325,0.25690114
999,-0.45081848,0.61559415,0.6076551,0.99464965,-1.3571277,-0.22882035,-0.64448225,-1.0602894
1000,1.4052488,0.621366,-0.997018,0.49731863,0.0027242824,0.4132951,0.25929308,0.57195234
1001,0.029257186,-0.2403943,-0.427932,-0.26254934,-0.48325393,0.5131856,0.030117504,-0.18784626
1002,-0.7320509,-1.2784952,0.57957613,-0.42256087,-0.7560542,-1.0193312,-1.1908622,-0.17306815
1003,-0.59114313,-0.6205722,-0.29759014,-0.29961532,-1.120678,-0.49416226,-0.5525088,-0.4168497
1004,-0.18078996,0.78240407,-0.8333828,-0.39560485,-0.8866851,-0.60125464,-1.5956943,0.40980732
1005,0.48951063,-0.0004654827,0.2111558,0.77286583,0.091260985,-0.28265783,0.26710737,-0.84972215
1006,0.020627832,0.75164825,-1.2708493,-0.13203079,0.08665494,-0.71552414,-1.1317356,0.091904856
1007,-0.16647416,-0.4620107,-0.88967353,-1.4701043,1.3521922,0.26025295,0.09517969,-0.5139806
1008,0.22745168,0.91838384,-0.33547673,-1.2513264,-1.7694064,0.12229196,0.022656247,0.77138823
1009,1.257164,0.1406137,1.2583686,0.29228684,0.7428328,1.6645845,1.6565146,0.34305876
1010,-0.12458225,-0.9889003,0.67097545,0.32054454,-0.7475941,0.24703601,1.6680064,1.2502208
1011,-0.4854825,-0.32496807,-0.49683723,-0.5447032,-0.18041274,-0.030061219,-0.8220492,-0.15159066
1012,-0.55615294,-0.55309427,0.5103874,0.22723976,1.0924438,-0.34456882,-0.14828151,-0.06646231
1013,1.1388695,0.8362069,-0.22315332,0.23103163,0.19757316,0.39477256,0.044291675,-0.09251733
1014,-0.94599575,-1.2382948,0.29753125,-0.1427426,0.37634292,-1.2139616,0.70558417,-0.66300935
1015,0.3067419,0.34785715,1.5720655,-0.5938257,0.62496775,0.5519901,-0.14116955,0.28232482
1016,-0.06781434,-0.7986245,1.1866643,0.022176355,-0.93720615,0.30675444,-0.35990033,-0.14528157
1017,0.38441712,-0.02765829,-2.6390371,-0.8844192,-1.003401,-0.3959788,-1.088789,-0.10682742
1018,0.6544596,-0.079454966,0.6022435,0.027920514,-0.25064862,-1.3603004,-0.50282794,-0.1723025
1019,0.20022747,-0.36272734,-0.037312202,-0.3061127,0.8594696,-0.5407135,0.19224462,-0.11703205
1020,-0.17851003,-0.47490495,0.23740296,-0.43318462,0.3613816,0.08364679,0.66130906,-0.10849677
1021,-0.36909565,0.7452718,0.23111472,1.5193763,0.8314336,-0.39859223,0.68914956,-0.5386217
1022,-0.40594697,-0.20107763,-0.13915628,-0.55244565,0.44103277,0.8824953,1.0034953,0.509642
1023,-0.52540725,-1.0093706,0.6227598,-1.6759088,-0.6092152,-0.9020994,-0.09509571,-0.6908345
1024,0.9810379,0.66639894,1.0644257,1.2733067,1.1466228,0.510085,0.57573426,0.9326307
1025,0.64103585,0.79239,0.91125363,1.7133911,0.4381479,0.18965821,1.2196362,1.9780841
1026,-0.4248579,-0.56399256,0.77745724,-0.3637658,1.0864667,0.4112459,-0.95021385,-0.22103325
1027,-0.5699183,-0.29852352,-0.22282174,-0.09941235,-0.2673923,-0.47568688,0.5833332,-0.5112734
1028,-0.6723346,-0.36354047,-0.34760225,0.58282757,-1.291769,-0.22016515,-0.99290335,-0.18174464
1029,-0.1735108,0.36182594,-0.99736214,0.017594969,0.5874994,0.27557844,-0.010209501,-0.0006995499
1030,-0.4692141,-0.7735472,0.63748306,0.096389495,-0.57885516,0.43377715,-0.6657573,-0.2521755
1031,-0.17407097,0.54207075,0.3707988,-0.76699984,-0.39413598,0.66706645,-0.31958947,-0.72358406
1032,0.6586611,0.37937298,0.32789984,-0.48526716,1.0980595,0.5838413,0.4970801,-0.39199555
1033,1.4214901,0.20040068,0.04456701,-1.4720578,-0.37094373,-1.5797724,-0.8337912,-0.5938103
1034,-0.11594503,-0.28075314,-1.2795032,-1.1587096,-0.06380645,-0.91573346,-0.46142635,-0.1592626
1035,-0.105413735,-0.7529558,0.54911596,0.3601941,1.0324887,0.036969833,-0.86844975,-0.65152913
1036,0.45402816,0.6257923,-0.01611789,0.21640116,-0.047347255,0.76691324,-0.25168487,0.22971672
1037,-0.36754984,-0.76566166,1.0035603,1.3102016,0.1271649,0.87532246,0.6975372,1.3555405
1038,0.44178066,0.36822486,-0.36806887,-0.83421093,0.25124606,-0.08285063,-0.63950443,0.101614624
1039,-0.4554473,0.29710674,0.2797395,0.5598831,0.42756692,-0.40736917,0.9666362,0.42316198
1040,-0.11706308,-1.1740001,-0.28479707,-0.6785484,0.21771538,-0.27195334,1.065451,0.46510446
1041,0.62308675,1.6408423,-0.6709479,-0.16326424,-0.0917297,0.8581951,-0.2820701,0.093566984
1042,-0.22118537,-1.3334086,0.56906265,0.23413801,-0.54773664,0.52186483,0.38081145,-0.047606237
1043,0.016734734,0.40641806,-0.45569858,-0.124054104,-0.007253155,0.94791126,0.75560665,1.7297151
1044,0.80535054,0.8339182,-1.0748389,-0.40897402,-0.3655747,-0.57210505,-0.04859799,-0.34537846
1045,0.1881057,-0.47512266,-0.55595875,-0.50520724,0.19990891,-0.31052953,-0.57755286,-1.6472571
1046,0.70484126,0.24583295,0.031241953,0.1187862,0.4894747,0.25195947,-0.75562334,0.035803568
1047,0.634736,0.03873443,0.6628438,-0.7454922,-1.193293,0.040428348,-0.46849117,-0.33724642
1048,0.9290857,-0.10323103,0.36952797,0.12748522,2.0454679,0.76273733,0.7291225,0.8788673
1049,0.6201565,-0.63197917,-0.9906147,0.36014742,0.4835629,0.15533195,-0.6185081,0.61981857
1050,0.72531474,0.7565363,2.0935938,0.22949128,1.5996577,0.36997864,1.5315709,1.5817664
1051,-0.41909695,-0.7214876,0.49974746,-0.38174212,0.25730926,0.50751257,0.3378615,1.1608219
1052,0.5651178,0.7607983,-0.18642423,0.084291846,-0.9858323,-0.59959334,0.6162287,-0.086905845
1053,0.22681588,-0.47761405,0.9204158,0.19878075,0.8445196,0.5337366,0.24529296,0.17692772
1054,0.13680309,0.9338255,-0.56273675,-0.21773034,-1.9539446,1.2710662,0.7577835,0.32015908
1055,-0.48395556,0.17711996,0.31112084,0.46299663,-0.24287057,0.24031734,1.1693134,0.8063997
1056,-0.21034516,0.3347816,1.335309,-0.3665813,0.8315144,0.95605314,1.7879229,1.6286336
1057,-1.1291101,-0.47366145,0.70412254,-1.364323,0.13502048,0.20004745,0.4221328,-0.2713101
1058,-0.058748357,0.087019205,0.225288,-0.016087448,-0.3167933,0.7849085,0.089433074,0.5034966
1059,0.51205754,0.4197275,-0.003902495,1.1270468,-0.5475968,0.27853477,0.4061116,1.1031597
1060,0.44668055,0.36520064,0.4585175,-1.1773766,-1.120636,0.11870353,1.265898,0.77474236
1061,-1.4453807,-0.28039822,-0.68680364,-0.8797972,-1.4045038,-0.82071227,-0.5173248,-0.5636954
1062,-0.23653224,-0.024562139,0.4778268,1.3509086,-0.2361333,0.21989879,0.3399935,1.6518562
1063,-1.3664333,-1.7753904,-1.1865731,-0.754514,-0.19076803,-1.8432852,-0.66707003,-0.2661414
1064,-0.6818202,-0.98778874,0.73431695,0.12111759,-0.85046583,-0.65242624,0.2951882,-0.68823147
1065,0.14749363,0.6240152,1.2488078,-0.74171096,0.3553334,-1.3995765,-0.55412,-1.3757725
1066,-0.05585221,-0.53170496,0.56991863,-0.54726994,-1.1681954,0.8580671,-0.5437441,-0.12686643
1067,-0.15018319,-1.3135598,-0.7115052,0.26727617,0.06342034,-0.3156312,-1.1494162,0.5692576
1068,1.1554979,-0.22787456,-0.38928145,-1.15594,-0.37111032,-0.8130576,-1.4363151,-1.6233115
1069,0.7730858,0.3014968,1.4592311,1.651397,0.5357329,0.8796209,0.31162012,0.9653362
1070,-0.3770857,-0.6653781,-0.8480567,-0.06705721,0.30293268,-0.25270033,0.7170395,1.6653008
1071,1.551307,1.521418,0.7563746,0.5149862,1.6814003,-0.17725801,0.10648681,0.14729752
1072,0.19819121,0.02612423,0.70028704,-0.36927354,0.4417669,0.8028254,0.44619614,0.11590278
1073,0.982506,0.45527935,-0.097045854,-0.20973204,-1.2037064,-0.9725291,-0.79643595,-0.11442597
1074,0.84309137,-0.09874712,-0.5201366,0.31187996,-0.9577874,0.62798285,-0.20242116,0.43377966
1075,-0.79485047,-0.26848316,-0.67279124,0.30425024,-0.017585037,-0.28660083,-0.060892254,0.33508024
1076,-0.09800224,-0.20878139,0.13317835,-0.6268583,-0.44500884,-1.0795244,-1.5332103,-0.76499045
1077,0.7591773,0.08124021,0.26573557,0.25044262,0.8574628,1.5805736,0.17592597,1.1712366
1078,1.3270011,1.0096437,0.55381966,-0.9449778,0.69166523,0.41107592,-0.6174016,-0.68987304
1079,0.2229528,-0.055602077,0.2510212,-0.57098436,0.6488838,1.0211581,-0.06852981,-0.36296985
1080,0.38593897,-0.1164273,0.66810435,-0.5467586,0.75790334,0.45418662,0.15813346,-0.70269346
1081,-0.9911392,-1.411135,-0.77676505,-0.3493866,-1.2002219,-1.3149781,-0.33901292,-0.5247236
1082,-0.22746634,-0.22382037,-0.08512479,-1.9623679,-0.1384824,1.9019434,0.41724098,1.032572
1083,-0.43502516,-0.78366977,-0.0022479557,0.0013228133,-0.51834756,1.5675532,0.095880434,0.28368014
1084,-1.282697,-0.70659,1.5285528,0.11686248,-0.23276213,-0.6612431,0.6272702,0.9414342
1085,0.056395415,0.13205677,-0.41454023,-1.0089455,1.1536208,0.31135863,-0.08953316,-0.056483448
1086,-0.5404326,-0.10427027,-0.23796165,-0.46340334,-1.5133363,-0.79157037,-0.6123345,-1.3329095
1087,1.2678541,0.35294878,-0.43385243,0.66610473,0.63193923,-0.90948397,0.0047564786,0.6321542
1088,1.3404434,0.7311397,0.3467089,0.78324974,1.0810399,-0.10152495,0.8277189,0.97986174
1089,-0.3392828,0.7008097,0.23180705,0.07767147,-0.6387707,-0.0041663228,0.6314171,-0.23633614
1090,0.44712663,-0.06674804,0.12177305,0.06396144,1.2802103,-0.01881214,-0.23641136,-0.6110147
1091,-0.33498347,1.2466501,1.1883433,0.8349333,0.57130086,0.2854625,0.4152375,1.0276011
1092,0.12391446,-0.21213192,-0.5102181,-0.17550214,-1.3296063,0.13343894,-0.008633554,0.17402664
1093,0.6753371,1.1745692,0.031427145,-0.47725472,0.6975343,1.588716,0.6769368,0.5299158
1094,-0.046390213,0.48197216,-0.035124756,0.520404,-0.3219663,1.1147594,-0.1764258,-0.29182625
1095,-0.52068925,-0.28098366,0.39220214,-1.210526,0.11022481,-0.66802573,0.6361572,0.598855
1096,0.41583252,-0.7097151,0.009045921,0.35818106,0.16242719,0.6972035,0.33762842,0.5781194
1097,-0.18595253,-0.33431527,-1.1776111,0.11093947,-1.6851923,0.4761659,-0.434931,-0.3518981
1098,-0.17364344,0.35845238,-0.58094513,0.14139064,-0.15321317,-0.18096332,-0.5318575,-1.0278437
1099,2.3358266,0.7512191,0.29464176,0.20878148,0.37575534,0.6807018,0.24324554,0.1432705
1100,-0.600303,-0.39775845,-0.88525534,-0.15999666,0.2969872,-0.7262036,-1.0944575,-1.3860625
1101,-0.8168349,-0.7422504,-0.61282665,-0.7211887,-1.8997499,-0.7629121,-0.54328686,-0.76246554
1102,-0.27077764,0.6277289,-0.16430943,-0.051863864,-0.47316146,0.23737921,0.15690355,0.3447743
1103,0.033623528,-0.17645426,0.68969387,0.7304827,-0.65975964,-0.41685584,-0.06252501,0.31442252
1104,1.6252439,0.35996744,-0.0939215,-0.48955947,-0.6651366,-0.45195368,-0.077896915,-0.96098304
1105,-0.041789457,0.70476097,0.10484553,-1.124036,-0.07272648,0.9551213,-0.73477083,-0.4349472
1106,-0.87471753,-0.28546962,0.121152304,-1.1024765,0.29016364,0.29992542,0.65740824,0.11484487
1107,0.043403387,0.19238445,-0.86964226,-0.46085793,0.37083724,-0.23821253,-0.3811987,-0.9711581
1108,0.26037893,-0.49805322,0.57368857,0.34156546,1.5978696,0.8651765,0.7822857,0.720912
1109,-2.1667507,-1.1223662,-0.5674328,-0.9671944,-0.19737764,-1.1494584,-0.44167256,-0.8945242
